["USDT_ETC","10.29863388","10.29799974","10.24163478","-0.00984577","484544.88925206","47019.96539486",0,"10.52553963","10.18298635"]
["ETH_ZEC","0.83214925","0.84280730","0.83214925","0.09050059","1739.92126349","2167.05503885",0,"0.85990000","0.75644031"]
["USDT_ZEC","243.92266666","244.68077901","243.92266666","0.07454919","4435701.65653648","18425.96609507",0,"255.90000000","222.93066666"]
["BTC_STRAT","0.00076839","0.00076814","0.00076342","0.14173848","593.40902232","786943.09537453",0,"0.00082900","0.00066000"]
["BTC_BCH","0.06228699","0.06225698","0.06210000","0.09223453","1701.19871289","28127.30367531",0,"0.06447487","0.05595312"]
["ETH_OMG","0.02606989","0.02619148","0.02592092","0.02256156","877.35108823","34162.58381296",0,"0.02749331","0.02501681"]
["USDT_ETH","293.82000217","294.90846114","293.90000018","-0.00970674","2609334.74883433","8829.23663682",0,"299.03094226","291.63100501"]
["BTC_STRAT","0.00076839","0.00076806","0.00076343","0.14173848","593.40902232","786943.09537453",0,"0.00082900","0.00066000"]
["ETH_GNT","0.00071100","0.00071100","0.00070446","0.06941415","697.99252985","1048003.61052278",0,"0.00071100","0.00065500"]
["BTC_BCH","0.06228699","0.06235698","0.06210000","0.09223453","1701.19871289","28127.30367531",0,"0.06447487","0.05595312"]
["ETH_BCH","1.22577524","1.22577524","1.20510048","0.07185662","830.79327044","700.73505304",0,"1.26000000","1.13010000"]
["BTC_HUC","0.00001247","0.00001225","0.00001200","-0.04224270","1.30079648","105190.89009860",0,"0.00001300","0.00001162"]
["BTC_OMNI","0.00365645","0.00373334","0.00365784","0.04567397","254.26087079","70051.59910551",0,"0.00423158","0.00327937"]
["BTC_POT","0.00001481","0.00001489","0.00001462","0.12196969","30.72278462","2129010.90375650",0,"0.00001563","0.00001299"]
["BTC_SJCX","0.00009252","0.00009276","0.00009150","0.02822849","71.87753102","798230.25307379",0,"0.00009792","0.00008215"]
["BTC_XVC","0.00005130","0.00005204","0.00005131","-0.05000000","23.06354450","448215.03946004",0,"0.00005509","0.00004807"]
["USDT_DASH","278.08906682","279.95403176","278.47890002","-0.02387329","480081.98003317","1699.44404560",0,"287.95810000","278.00000000"]
["USDT_STR","0.03479961","0.03480474","0.03466061","-0.00572542","929397.50587298","27143726.11765614",0,"0.03581542","0.03320000"]
["USDT_ETH","293.82000217","294.90846113","293.90000018","-0.00970674","2609334.74883433","8829.23663682",0,"299.03094226","291.63100501"]
["BTC_BCY","0.00005898","0.00005893","0.00005855","0.41676675","32.13850807","609524.63177734",0,"0.00006399","0.00004008"]
["BTC_FCT","0.00257240","0.00257240","0.00255310","0.02607467","73.24518488","29059.16215699",0,"0.00258312","0.00245007"]
["BTC_DCR","0.00528000","0.00531391","0.00528000","0.05955586","95.81854163","17970.02614605",0,"0.00630000","0.00482999"]
["BTC_LSK","0.00084910","0.00084816","0.00084815","0.00140345","135.88629009","159309.45595621",0,"0.00088951","0.00082464"]
